,0,1,2
115,44.0,46.0,-2.0
116,42.0,46.0,-4.0
117,44.0,46.0,-2.0
118,44.0,46.0,-2.0
119,41.0,46.0,-5.0
120,33.0,34.0,-1.0
121,33.0,34.0,-1.0
122,33.0,34.0,-1.0
123,34.0,34.0,0.0
124,39.0,34.0,5.0
125,34.0,34.0,0.0
126,35.0,34.0,1.0
127,33.0,34.0,-1.0
128,34.0,34.0,0.0
129,36.0,34.0,2.0
130,29.0,31.0,-2.0
131,31.0,31.0,0.0
132,32.0,31.0,1.0
133,31.0,31.0,0.0
134,33.0,31.0,2.0
135,33.0,31.0,2.0
136,31.0,31.0,0.0
137,30.0,31.0,-1.0
138,30.0,31.0,-1.0
139,32.0,31.0,1.0
140,72.0,72.0,0.0
141,71.0,72.0,-1.0
142,72.0,72.0,0.0
143,71.0,72.0,-1.0
144,71.0,72.0,-1.0
145,72.0,72.0,0.0
146,71.0,72.0,-1.0
147,70.0,72.0,-2.0
148,71.0,72.0,-1.0
149,72.0,72.0,0.0
150,67.0,66.0,1.0
151,66.0,66.0,0.0
152,66.0,66.0,0.0
153,65.0,66.0,-1.0
154,67.0,66.0,1.0
155,66.0,66.0,0.0
156,67.0,66.0,1.0
157,66.0,66.0,0.0
158,67.0,66.0,1.0
159,65.0,66.0,-1.0
160,62.0,62.0,0.0
161,63.0,62.0,1.0
162,61.0,62.0,-1.0
163,60.0,62.0,-2.0
164,61.0,62.0,-1.0
165,62.0,62.0,0.0
166,62.0,62.0,0.0
167,66.0,62.0,4.0
168,60.0,62.0,-2.0
169,62.0,62.0,0.0
170,63.0,62.0,1.0
171,62.0,62.0,0.0
172,61.0,62.0,-1.0
173,59.0,62.0,-3.0
174,62.0,62.0,0.0
175,60.0,62.0,-2.0
176,60.0,62.0,-2.0
177,60.0,62.0,-2.0
178,61.0,62.0,-1.0
179,61.0,62.0,-1.0
180,61.0,62.0,-1.0
181,58.0,62.0,-4.0
182,64.0,62.0,2.0
183,62.0,62.0,0.0
184,61.0,62.0,-1.0
185,66.0,62.0,4.0
186,60.0,62.0,-2.0
187,61.0,62.0,-1.0
188,57.0,62.0,-5.0
189,61.0,62.0,-1.0
190,57.0,58.0,-1.0
191,58.0,58.0,0.0
192,57.0,58.0,-1.0
193,57.0,58.0,-1.0
194,56.0,58.0,-2.0
195,59.0,58.0,1.0
196,60.0,58.0,2.0
197,60.0,58.0,2.0
198,59.0,58.0,1.0
199,58.0,58.0,0.0
200,73.0,74.0,-1.0
201,73.0,74.0,-1.0
202,72.0,74.0,-2.0
203,72.0,74.0,-2.0
204,73.0,74.0,-1.0
205,73.0,74.0,-1.0
206,72.0,74.0,-2.0
207,73.0,74.0,-1.0
208,72.0,74.0,-2.0
209,73.0,74.0,-1.0
210,72.0,72.0,0.0
211,73.0,72.0,1.0
212,72.0,72.0,0.0
213,71.0,72.0,-1.0
214,71.0,72.0,-1.0
215,72.0,72.0,0.0
216,73.0,72.0,1.0
217,73.0,72.0,1.0
218,72.0,72.0,0.0
219,72.0,72.0,0.0
220,73.0,72.0,1.0
221,73.0,72.0,1.0
222,73.0,72.0,1.0
223,73.0,72.0,1.0
224,73.0,72.0,1.0
225,72.0,72.0,0.0
226,73.0,72.0,1.0
227,73.0,72.0,1.0
228,73.0,72.0,1.0
229,73.0,72.0,1.0
230,61.0,62.0,-1.0
231,63.0,62.0,1.0
232,62.0,62.0,0.0
233,62.0,62.0,0.0
234,61.0,62.0,-1.0
235,61.0,62.0,-1.0
236,61.0,62.0,-1.0
237,62.0,62.0,0.0
238,61.0,62.0,-1.0
239,61.0,62.0,-1.0
240,61.0,59.0,2.0
241,54.0,59.0,-5.0
242,61.0,59.0,2.0
243,62.0,59.0,3.0
244,59.0,59.0,0.0
245,60.0,59.0,1.0
246,58.0,59.0,-1.0
247,59.0,59.0,0.0
248,60.0,59.0,1.0
249,57.0,59.0,-2.0
250,53.0,53.0,0.0
251,52.0,53.0,-1.0
252,52.0,53.0,-1.0
253,52.0,53.0,-1.0
254,55.0,53.0,2.0
255,55.0,53.0,2.0
256,54.0,53.0,1.0
257,51.0,53.0,-2.0
258,53.0,53.0,0.0
259,55.0,53.0,2.0
260,72.0,70.0,2.0
261,71.0,70.0,1.0
262,72.0,70.0,2.0
263,72.0,70.0,2.0
264,72.0,70.0,2.0
265,72.0,70.0,2.0
266,72.0,70.0,2.0
267,72.0,70.0,2.0
268,72.0,70.0,2.0
269,72.0,70.0,2.0
270,59.0,60.0,-1.0
271,60.0,60.0,0.0
272,59.0,60.0,-1.0
273,59.0,60.0,-1.0
274,60.0,60.0,0.0
275,60.0,60.0,0.0
276,60.0,60.0,0.0
277,60.0,60.0,0.0
278,62.0,60.0,2.0
279,62.0,60.0,2.0
280,60.0,61.0,-1.0
281,61.0,61.0,0.0
282,60.0,61.0,-1.0
283,60.0,61.0,-1.0
284,60.0,61.0,-1.0
285,60.0,61.0,-1.0
286,61.0,61.0,0.0
287,62.0,61.0,1.0
288,61.0,61.0,0.0
289,61.0,61.0,0.0
290,54.0,54.0,0.0
291,56.0,54.0,2.0
292,52.0,54.0,-2.0
293,52.0,54.0,-2.0
294,52.0,54.0,-2.0
295,55.0,54.0,1.0
296,57.0,54.0,3.0
297,55.0,54.0,1.0
298,57.0,54.0,3.0
299,51.0,54.0,-3.0
300,49.0,52.0,-3.0
301,55.0,52.0,3.0
302,52.0,52.0,0.0
303,51.0,52.0,-1.0
304,56.0,52.0,4.0
305,52.0,52.0,0.0
306,51.0,52.0,-1.0
307,53.0,52.0,1.0
308,51.0,52.0,-1.0
309,55.0,52.0,3.0
310,52.0,51.0,1.0
311,50.0,51.0,-1.0
312,51.0,51.0,0.0
313,51.0,51.0,0.0
314,51.0,51.0,0.0
315,52.0,51.0,1.0
316,50.0,51.0,-1.0
317,50.0,51.0,-1.0
318,52.0,51.0,1.0
319,52.0,51.0,1.0
320,71.0,71.0,0.0
321,70.0,71.0,-1.0
322,71.0,71.0,0.0
323,70.0,71.0,-1.0
324,67.0,71.0,-4.0
325,72.0,71.0,1.0
326,70.0,71.0,-1.0
327,70.0,71.0,-1.0
328,70.0,71.0,-1.0
329,70.0,71.0,-1.0
330,57.0,55.0,2.0
331,55.0,55.0,0.0
332,56.0,55.0,1.0
333,57.0,55.0,2.0
334,56.0,55.0,1.0
335,57.0,55.0,2.0
336,54.0,55.0,-1.0
337,52.0,55.0,-3.0
338,56.0,55.0,1.0
339,56.0,55.0,1.0
340,63.0,63.0,0.0
341,61.0,63.0,-2.0
342,63.0,63.0,0.0
343,59.0,63.0,-4.0
344,61.0,63.0,-2.0
345,65.0,63.0,2.0
346,63.0,63.0,0.0
347,62.0,63.0,-1.0
348,60.0,63.0,-3.0
349,60.0,63.0,-3.0
350,64.0,60.0,4.0
351,62.0,60.0,2.0
352,61.0,60.0,1.0
353,62.0,60.0,2.0
354,62.0,60.0,2.0
355,62.0,60.0,2.0
356,62.0,60.0,2.0
357,62.0,60.0,2.0
358,62.0,60.0,2.0
359,61.0,60.0,1.0
360,45.0,46.0,-1.0
361,49.0,46.0,3.0
362,48.0,46.0,2.0
363,46.0,46.0,0.0
364,46.0,46.0,0.0
365,44.0,46.0,-2.0
366,47.0,46.0,1.0
367,45.0,46.0,-1.0
368,46.0,46.0,0.0
369,47.0,46.0,1.0
370,72.0,73.0,-1.0
371,72.0,73.0,-1.0
372,72.0,73.0,-1.0
373,72.0,73.0,-1.0
374,72.0,73.0,-1.0
375,73.0,73.0,0.0
376,72.0,73.0,-1.0
377,72.0,73.0,-1.0
378,72.0,73.0,-1.0
379,73.0,73.0,0.0
380,70.0,71.0,-1.0
381,70.0,71.0,-1.0
382,70.0,71.0,-1.0
383,71.0,71.0,0.0
384,70.0,71.0,-1.0
385,70.0,71.0,-1.0
386,70.0,71.0,-1.0
387,71.0,71.0,0.0
388,70.0,71.0,-1.0
389,70.0,71.0,-1.0
390,68.0,67.0,1.0
391,66.0,67.0,-1.0
392,67.0,67.0,0.0
393,66.0,67.0,-1.0
394,66.0,67.0,-1.0
395,67.0,67.0,0.0
396,67.0,67.0,0.0
397,68.0,67.0,1.0
398,66.0,67.0,-1.0
399,65.0,67.0,-2.0
400,60.0,59.0,1.0
401,59.0,59.0,0.0
402,59.0,59.0,0.0
403,59.0,59.0,0.0
404,60.0,59.0,1.0
405,61.0,59.0,2.0
406,59.0,59.0,0.0
407,58.0,59.0,-1.0
408,58.0,59.0,-1.0
409,57.0,59.0,-2.0
410,10.0,10.0,0.0
411,10.0,10.0,0.0
412,10.0,10.0,0.0
413,10.0,10.0,0.0
414,10.0,10.0,0.0
415,10.0,10.0,0.0
416,10.0,10.0,0.0
417,10.0,10.0,0.0
418,10.0,10.0,0.0
419,10.0,10.0,0.0
