,0,1,2
287,62.0,61.0,1.0
288,62.0,61.0,1.0
289,62.0,61.0,1.0
290,54.0,54.0,0.0
291,56.0,54.0,2.0
292,55.0,54.0,1.0
293,55.0,54.0,1.0
294,56.0,54.0,2.0
295,55.0,54.0,1.0
296,57.0,54.0,3.0
297,54.0,54.0,0.0
298,60.0,54.0,6.0
299,52.0,54.0,-2.0
300,50.0,52.0,-2.0
301,51.0,52.0,-1.0
302,52.0,52.0,0.0
303,52.0,52.0,0.0
304,54.0,52.0,2.0
305,52.0,52.0,0.0
306,51.0,52.0,-1.0
307,53.0,52.0,1.0
308,51.0,52.0,-1.0
309,52.0,52.0,0.0
310,51.0,51.0,0.0
311,51.0,51.0,0.0
312,50.0,51.0,-1.0
313,51.0,51.0,0.0
314,51.0,51.0,0.0
315,51.0,51.0,0.0
316,52.0,51.0,1.0
317,51.0,51.0,0.0
318,51.0,51.0,0.0
319,51.0,51.0,0.0
320,71.0,71.0,0.0
321,70.0,71.0,-1.0
322,72.0,71.0,1.0
323,70.0,71.0,-1.0
324,67.0,71.0,-4.0
325,72.0,71.0,1.0
326,71.0,71.0,0.0
327,71.0,71.0,0.0
328,72.0,71.0,1.0
329,71.0,71.0,0.0
330,56.0,55.0,1.0
331,54.0,55.0,-1.0
332,55.0,55.0,0.0
333,58.0,55.0,3.0
334,56.0,55.0,1.0
335,56.0,55.0,1.0
336,55.0,55.0,0.0
337,54.0,55.0,-1.0
338,55.0,55.0,0.0
339,56.0,55.0,1.0
340,63.0,63.0,0.0
341,61.0,63.0,-2.0
342,64.0,63.0,1.0
343,60.0,63.0,-3.0
344,62.0,63.0,-1.0
345,65.0,63.0,2.0
346,65.0,63.0,2.0
347,63.0,63.0,0.0
348,63.0,63.0,0.0
349,62.0,63.0,-1.0
350,60.0,60.0,0.0
351,60.0,60.0,0.0
352,58.0,60.0,-2.0
353,61.0,60.0,1.0
354,62.0,60.0,2.0
355,60.0,60.0,0.0
356,62.0,60.0,2.0
357,61.0,60.0,1.0
358,62.0,60.0,2.0
359,60.0,60.0,0.0
360,46.0,46.0,0.0
361,48.0,46.0,2.0
362,47.0,46.0,1.0
363,47.0,46.0,1.0
364,46.0,46.0,0.0
365,44.0,46.0,-2.0
366,46.0,46.0,0.0
367,45.0,46.0,-1.0
368,45.0,46.0,-1.0
369,46.0,46.0,0.0
370,72.0,73.0,-1.0
371,73.0,73.0,0.0
372,72.0,73.0,-1.0
373,72.0,73.0,-1.0
374,74.0,73.0,1.0
375,74.0,73.0,1.0
376,73.0,73.0,0.0
377,73.0,73.0,0.0
378,73.0,73.0,0.0
379,73.0,73.0,0.0
380,70.0,71.0,-1.0
381,71.0,71.0,0.0
382,72.0,71.0,1.0
383,70.0,71.0,-1.0
384,71.0,71.0,0.0
385,71.0,71.0,0.0
386,70.0,71.0,-1.0
387,71.0,71.0,0.0
388,71.0,71.0,0.0
389,71.0,71.0,0.0
390,68.0,67.0,1.0
391,67.0,67.0,0.0
392,67.0,67.0,0.0
393,67.0,67.0,0.0
394,67.0,67.0,0.0
395,67.0,67.0,0.0
396,67.0,67.0,0.0
397,67.0,67.0,0.0
398,67.0,67.0,0.0
399,67.0,67.0,0.0
400,60.0,59.0,1.0
401,59.0,59.0,0.0
402,59.0,59.0,0.0
403,59.0,59.0,0.0
404,59.0,59.0,0.0
405,60.0,59.0,1.0
406,59.0,59.0,0.0
407,59.0,59.0,0.0
408,59.0,59.0,0.0
409,58.0,59.0,-1.0
410,10.0,10.0,0.0
411,10.0,10.0,0.0
412,10.0,10.0,0.0
413,10.0,10.0,0.0
414,10.0,10.0,0.0
415,10.0,10.0,0.0
416,10.0,10.0,0.0
417,10.0,10.0,0.0
418,10.0,10.0,0.0
419,10.0,10.0,0.0
420,72.0,72.0,0.0
421,72.0,73.0,-1.0
422,72.0,72.0,0.0
423,70.0,70.0,0.0
424,70.0,70.0,0.0
425,64.0,64.0,0.0
426,63.0,63.0,0.0
427,64.0,64.0,0.0
428,62.0,62.0,0.0
429,62.0,62.0,0.0
430,43.0,43.0,0.0
431,45.0,46.0,-1.0
432,36.0,34.0,2.0
433,31.0,31.0,0.0
434,71.0,72.0,-1.0
435,66.0,66.0,0.0
436,63.0,62.0,1.0
437,61.0,62.0,-1.0
438,62.0,62.0,0.0
439,57.0,58.0,-1.0
440,74.0,74.0,0.0
441,72.0,72.0,0.0
442,73.0,72.0,1.0
443,62.0,62.0,0.0
444,59.0,59.0,0.0
445,54.0,53.0,1.0
446,70.0,70.0,0.0
447,60.0,60.0,0.0
448,61.0,61.0,0.0
449,55.0,54.0,1.0
450,52.0,52.0,0.0
451,51.0,51.0,0.0
452,71.0,71.0,0.0
453,55.0,55.0,0.0
454,63.0,63.0,0.0
455,61.0,60.0,1.0
456,46.0,46.0,0.0
457,73.0,73.0,0.0
458,71.0,71.0,0.0
459,67.0,67.0,0.0
460,59.0,59.0,0.0
461,10.0,10.0,0.0
