,0,1,2
0,72.05717,72.0,0.057167053
1,72.21966,72.0,0.2196579
2,73.71968,73.0,0.7196808
3,72.23054,73.0,-0.7694626
4,71.4324,72.0,-0.56759644
5,71.86496,72.0,-0.13504028
6,70.251686,70.0,0.2516861
7,70.392746,70.0,0.39274597
8,70.66353,70.0,0.66352844
9,70.332726,70.0,0.33272552
10,64.73461,64.0,0.7346115
11,64.194244,64.0,0.19424438
12,62.804398,63.0,-0.19560242
13,62.9556,63.0,-0.04439926
14,63.737904,64.0,-0.2620964
15,62.296364,64.0,-1.7036362
16,62.149063,62.0,0.14906311
17,63.23996,62.0,1.2399597
18,61.946915,62.0,-0.053085327
19,62.6807,62.0,0.6806984
20,45.915695,43.0,2.9156952
21,46.07676,43.0,3.0767593
22,40.62827,46.0,-5.371731
23,46.197758,46.0,0.19775772
24,32.733246,34.0,-1.2667542
25,35.631695,34.0,1.6316948
26,33.3099,31.0,2.3098984
27,32.245773,31.0,1.2457733
28,71.84721,72.0,-0.15278625
29,73.08355,72.0,1.0835495
30,66.48661,66.0,0.4866104
31,65.80299,66.0,-0.19700623
32,62.668217,62.0,0.6682167
33,61.06586,62.0,-0.93413925
34,64.00546,62.0,2.0054626
35,62.81889,62.0,0.8188896
36,60.242306,62.0,-1.7576942
37,61.338547,62.0,-0.66145325
38,58.904846,58.0,0.9048462
39,56.289227,58.0,-1.7107735
40,72.03092,74.0,-1.9690781
41,74.62782,74.0,0.6278229
42,73.108475,72.0,1.1084747
43,72.40477,72.0,0.4047699
44,72.64605,72.0,0.6460495
45,73.183586,72.0,1.1835861
46,61.108986,62.0,-0.8910141
47,62.417168,62.0,0.41716766
48,60.859543,59.0,1.8595428
49,60.041042,59.0,1.0410423
50,53.122093,53.0,0.1220932
51,54.693142,53.0,1.6931419
52,68.75334,70.0,-1.2466583
53,69.6361,70.0,-0.36389923
54,60.81698,60.0,0.81697845
55,59.230278,60.0,-0.769722
56,62.120167,61.0,1.1201668
57,60.792564,61.0,-0.20743561
58,57.120956,54.0,3.1209564
59,52.351284,54.0,-1.648716
60,52.373745,52.0,0.37374496
61,51.40463,52.0,-0.59537125
62,50.41465,51.0,-0.58535004
63,52.355953,51.0,1.3559532
64,69.24373,71.0,-1.7562714
65,71.74594,71.0,0.74594116
66,54.528885,55.0,-0.4711151
67,56.254154,55.0,1.2541542
68,62.621098,63.0,-0.37890244
69,60.512703,63.0,-2.487297
70,61.290577,60.0,1.2905769
71,61.352737,60.0,1.3527374
72,47.52655,46.0,1.5265503
73,45.985607,46.0,-0.014392853
74,72.66362,73.0,-0.33638
75,70.60919,73.0,-2.390808
76,71.042,71.0,0.041999817
77,70.8531,71.0,-0.14689636
78,65.31459,67.0,-1.6854095
79,67.222084,67.0,0.22208405
80,57.206917,59.0,-1.7930832
81,58.31931,59.0,-0.68069077
82,11.238073,10.0,1.2380733
83,9.830952,10.0,-0.16904831
84,62.857674,63.0,-0.14232635
85,72.76546,73.0,-0.23454285
86,45.95099,46.0,-0.04901123
87,62.076355,62.0,0.07635498
88,72.67156,72.0,0.6715622
89,61.39605,61.0,0.3960495
90,51.11562,51.0,0.11561966
91,60.543312,60.0,0.5433121
