,0,1,2
0,72.024895,72.0,0.024894714
1,72.22067,72.0,0.2206726
2,73.7118,73.0,0.7117996
3,72.1476,73.0,-0.85240173
4,71.48536,72.0,-0.5146408
5,71.95332,72.0,-0.046676636
6,70.24225,70.0,0.24224854
7,70.514656,70.0,0.51465607
8,70.70822,70.0,0.70822144
9,70.31068,70.0,0.31067657
10,64.71842,64.0,0.71842194
11,63.919327,64.0,-0.08067322
12,62.856926,63.0,-0.14307404
13,63.06594,63.0,0.06594086
14,63.775467,64.0,-0.22453308
15,62.26767,64.0,-1.7323303
16,62.131042,62.0,0.13104248
17,63.209213,62.0,1.2092133
18,61.92371,62.0,-0.07629013
19,62.751884,62.0,0.75188446
20,45.75056,43.0,2.7505608
21,45.93738,43.0,2.9373817
22,40.6534,46.0,-5.3465996
23,46.164055,46.0,0.16405487
24,32.692116,34.0,-1.3078842
25,35.47711,34.0,1.4771118
26,33.26082,31.0,2.2608185
27,32.252632,31.0,1.2526321
28,71.5563,72.0,-0.4437027
29,73.35948,72.0,1.3594818
30,66.511856,66.0,0.5118561
31,65.822426,66.0,-0.17757416
32,62.722195,62.0,0.7221947
33,60.893925,62.0,-1.1060753
34,64.172134,62.0,2.1721344
35,62.901237,62.0,0.9012375
36,60.238777,62.0,-1.7612228
37,60.615337,62.0,-1.3846626
38,59.002857,58.0,1.0028572
39,56.61393,58.0,-1.3860703
40,71.284966,74.0,-2.7150345
41,74.85838,74.0,0.8583832
42,72.69863,72.0,0.6986313
43,72.55302,72.0,0.55301666
44,72.56246,72.0,0.56246185
45,73.1432,72.0,1.1432037
46,61.129074,62.0,-0.8709259
47,62.486607,62.0,0.4866066
48,60.711555,59.0,1.7115555
49,60.049778,59.0,1.049778
50,53.43475,53.0,0.4347496
51,54.627735,53.0,1.6277351
52,68.38925,70.0,-1.6107483
53,69.77171,70.0,-0.22828674
54,60.573593,60.0,0.57359314
55,59.747196,60.0,-0.2528038
56,61.965553,61.0,0.9655533
57,60.526943,61.0,-0.4730568
58,57.21386,54.0,3.2138596
59,52.54959,54.0,-1.4504089
60,52.17673,52.0,0.17673111
61,51.212204,52.0,-0.787796
62,50.00526,51.0,-0.99473953
63,51.73954,51.0,0.7395401
64,69.10133,71.0,-1.8986664
65,71.48833,71.0,0.48832703
66,54.38309,55.0,-0.616909
67,55.9521,55.0,0.95209885
68,62.42564,63.0,-0.5743599
69,60.38011,63.0,-2.6198883
70,61.1554,60.0,1.1553993
71,60.686565,60.0,0.6865654
72,46.783585,46.0,0.7835846
73,45.422398,46.0,-0.5776024
74,72.75944,73.0,-0.24056244
75,70.32857,73.0,-2.6714325
76,70.59673,71.0,-0.4032669
77,70.905914,71.0,-0.09408569
78,66.33173,67.0,-0.6682663
79,68.32093,67.0,1.3209305
80,57.61734,59.0,-1.3826599
81,58.735195,59.0,-0.26480484
82,11.254839,10.0,1.254839
83,9.831602,10.0,-0.1683979
84,62.88369,63.0,-0.11631012
85,72.83522,73.0,-0.16477966
86,45.96229,46.0,-0.037708282
87,61.90719,62.0,-0.092811584
88,72.72023,72.0,0.7202301
89,61.33521,61.0,0.3352089
90,51.023117,51.0,0.023117065
91,60.515045,60.0,0.51504517
