,0,1,2
0,72.0586,72.0,0.05860138
1,72.1223,72.0,0.122299194
2,73.72596,73.0,0.7259598
3,72.27603,73.0,-0.7239685
4,71.49669,72.0,-0.50331116
5,71.97729,72.0,-0.022712708
6,70.22677,70.0,0.2267685
7,70.43613,70.0,0.4361267
8,70.67065,70.0,0.67064667
9,70.26444,70.0,0.26444244
10,64.74022,64.0,0.7402191
11,63.86919,64.0,-0.13080978
12,62.884846,63.0,-0.11515427
13,63.08032,63.0,0.08031845
14,63.83533,64.0,-0.16466904
15,62.24227,64.0,-1.7577286
16,62.111565,62.0,0.111564636
17,63.192703,62.0,1.1927032
18,61.866737,62.0,-0.13326263
19,62.65222,62.0,0.6522217
20,45.91864,43.0,2.9186401
21,46.247364,43.0,3.247364
22,40.60807,46.0,-5.3919296
23,46.133163,46.0,0.13316345
24,32.757214,34.0,-1.2427864
25,35.538383,34.0,1.5383835
26,33.297604,31.0,2.2976036
27,32.24154,31.0,1.241539
28,71.44211,72.0,-0.55789185
29,73.10961,72.0,1.1096115
30,66.3971,66.0,0.39710236
31,65.83052,66.0,-0.16947937
32,62.875374,62.0,0.87537384
33,60.978783,62.0,-1.0212173
34,64.17152,62.0,2.1715164
35,63.208595,62.0,1.2085953
36,60.198734,62.0,-1.8012657
37,61.276943,62.0,-0.7230568
38,58.965267,58.0,0.9652672
39,56.39228,58.0,-1.6077194
40,71.37946,74.0,-2.6205368
41,74.74821,74.0,0.7482071
42,72.83387,72.0,0.83386993
43,72.340256,72.0,0.34025574
44,72.68689,72.0,0.68688965
45,73.10551,72.0,1.1055069
46,60.95759,62.0,-1.0424118
47,62.609154,62.0,0.60915375
48,60.769733,59.0,1.7697334
49,60.129982,59.0,1.129982
50,53.46419,53.0,0.46419144
51,54.52428,53.0,1.5242805
52,68.45538,70.0,-1.5446167
53,69.48883,70.0,-0.51116943
54,60.609463,60.0,0.60946274
55,59.593056,60.0,-0.40694427
56,61.975025,61.0,0.9750252
57,60.508503,61.0,-0.49149704
58,57.3391,54.0,3.3391
59,52.527355,54.0,-1.4726448
60,52.402687,52.0,0.40268707
61,51.17322,52.0,-0.8267784
62,50.129974,51.0,-0.87002563
63,51.99862,51.0,0.9986191
64,69.29096,71.0,-1.7090378
65,71.44272,71.0,0.4427185
66,54.66799,55.0,-0.33200836
67,56.266712,55.0,1.2667122
68,62.0634,63.0,-0.93659973
69,59.390038,63.0,-3.6099625
70,61.053722,60.0,1.0537224
71,60.80164,60.0,0.80163956
72,46.406063,46.0,0.40606308
73,45.56994,46.0,-0.43006134
74,72.90895,73.0,-0.091049194
75,70.440254,73.0,-2.5597458
76,70.76265,71.0,-0.23735046
77,70.8994,71.0,-0.1006012
78,66.286095,67.0,-0.71390533
79,68.238075,67.0,1.2380753
80,57.80209,59.0,-1.1979103
81,58.779583,59.0,-0.22041702
82,11.230792,10.0,1.230792
83,9.829811,10.0,-0.1701889
84,62.875103,63.0,-0.124897
85,72.81178,73.0,-0.18821716
86,45.906166,46.0,-0.09383392
87,62.078606,62.0,0.07860565
88,72.66,72.0,0.66000366
89,61.340916,61.0,0.34091568
90,51.229637,51.0,0.22963715
91,60.402767,60.0,0.40276718
