,0,1,2
0,72.04481,72.0,0.044807434
1,72.28435,72.0,0.28434753
2,73.719284,73.0,0.71928406
3,72.234215,73.0,-0.7657852
4,71.49898,72.0,-0.50102234
5,71.96432,72.0,-0.03568268
6,70.229576,70.0,0.22957611
7,70.48714,70.0,0.48713684
8,70.65093,70.0,0.6509323
9,70.273544,70.0,0.2735443
10,64.72168,64.0,0.7216797
11,63.91658,64.0,-0.0834198
12,62.85313,63.0,-0.14686966
13,63.061386,63.0,0.06138611
14,63.752712,64.0,-0.24728775
15,62.27325,64.0,-1.7267494
16,62.13013,62.0,0.13013077
17,63.239067,62.0,1.2390671
18,61.937435,62.0,-0.06256485
19,62.705006,62.0,0.70500565
20,45.44802,43.0,2.448021
21,46.21335,43.0,3.2133484
22,40.577297,46.0,-5.422703
23,46.16901,46.0,0.16901016
24,32.756042,34.0,-1.2439575
25,35.62319,34.0,1.6231918
26,33.303127,31.0,2.3031273
27,32.239647,31.0,1.2396469
28,71.7509,72.0,-0.24909973
29,73.11596,72.0,1.1159592
30,66.37836,66.0,0.37835693
31,65.88143,66.0,-0.11856842
32,62.79649,62.0,0.7964897
33,61.091404,62.0,-0.90859604
34,63.850925,62.0,1.8509254
35,62.910835,62.0,0.91083527
36,60.79074,62.0,-1.209259
37,60.958096,62.0,-1.0419044
38,58.668766,58.0,0.668766
39,56.72347,58.0,-1.2765312
40,71.797295,74.0,-2.2027054
41,74.404366,74.0,0.40436554
42,73.137146,72.0,1.137146
43,72.224556,72.0,0.22455597
44,73.02501,72.0,1.0250092
45,73.23726,72.0,1.2372589
46,61.29604,62.0,-0.7039604
47,62.194004,62.0,0.19400406
48,60.525196,59.0,1.5251961
49,60.57123,59.0,1.5712318
50,53.360954,53.0,0.36095428
51,54.462997,53.0,1.4629974
52,68.53693,70.0,-1.4630737
53,69.47373,70.0,-0.526268
54,60.818153,60.0,0.8181534
55,59.667347,60.0,-0.33265305
56,62.034252,61.0,1.0342522
57,60.59362,61.0,-0.4063797
58,57.35945,54.0,3.3594513
59,52.602596,54.0,-1.3974037
60,51.913,52.0,-0.0870018
61,51.346645,52.0,-0.65335464
62,50.204777,51.0,-0.79522324
63,52.051918,51.0,1.051918
64,69.40167,71.0,-1.5983276
65,71.45345,71.0,0.45345306
66,54.48683,55.0,-0.51316833
67,56.737617,55.0,1.7376175
68,62.54944,63.0,-0.45056152
69,60.388668,63.0,-2.611332
70,61.954533,60.0,1.9545326
71,61.320915,60.0,1.3209152
72,46.985264,46.0,0.9852638
73,45.213005,46.0,-0.78699493
74,73.368866,73.0,0.36886597
75,70.46528,73.0,-2.5347214
76,70.60845,71.0,-0.39154816
77,71.17611,71.0,0.17610931
78,66.38411,67.0,-0.6158905
79,68.45269,67.0,1.4526901
80,57.563633,59.0,-1.436367
81,58.727287,59.0,-0.2727127
82,11.230367,10.0,1.2303667
83,9.829625,10.0,-0.17037487
84,62.883915,63.0,-0.11608505
85,72.83232,73.0,-0.16767883
86,45.893654,46.0,-0.10634613
87,62.16114,62.0,0.16114044
88,72.70756,72.0,0.7075577
89,61.39104,61.0,0.3910408
90,51.130802,51.0,0.13080215
91,60.880833,60.0,0.8808327
