,0,1,2
0,74.606766,74.0,0.60676575
1,70.90006,71.0,-0.09993744
2,30.899633,31.0,-0.10036659
3,63.099987,63.0,0.09998703
4,61.95393,62.0,-0.0460701
5,70.89983,71.0,-0.10016632
6,71.89985,72.0,-0.10015106
7,34.54094,34.0,0.54093933
8,66.900024,67.0,-0.099975586
9,71.89993,72.0,-0.10006714
10,61.899933,62.0,-0.10006714
11,50.900173,51.0,-0.09982681
12,72.90009,73.0,-0.09990692
13,46.10021,46.0,0.10020828
14,71.89987,72.0,-0.100128174
15,72.100136,72.0,0.1001358
16,72.09987,72.0,0.099868774
17,61.968063,62.0,-0.031936646
18,71.70728,72.0,-0.29271698
19,59.594666,62.0,-2.4053345
20,61.89991,62.0,-0.10009003
21,43.099854,43.0,0.099853516
22,63.295605,63.0,0.2956047
23,62.099876,62.0,0.099876404
24,62.265038,62.0,0.26503754
25,55.100597,55.0,0.10059738
26,71.89989,72.0,-0.100112915
27,63.899967,64.0,-0.10003281
28,60.100285,60.0,0.10028458
29,61.95393,62.0,-0.0460701
30,67.100266,67.0,0.1002655
31,62.443005,63.0,-0.5569954
32,54.824173,54.0,0.824173
33,57.89967,58.0,-0.10033035
34,51.89963,52.0,-0.1003685
35,60.1002,60.0,0.10020065
36,71.89995,72.0,-0.10005188
37,60.10034,60.0,0.1003418
38,54.900158,55.0,-0.09984207
39,34.09999,34.0,0.099990845
40,62.136578,62.0,0.1365776
41,53.099586,53.0,0.09958649
42,72.10019,72.0,0.10018921
43,60.100063,60.0,0.100063324
44,62.265038,62.0,0.26503754
45,52.899696,53.0,-0.10030365
46,61.899853,62.0,-0.10014725
47,10.09994,10.0,0.0999403
48,61.949978,62.0,-0.050022125
49,65.900246,66.0,-0.09975433
50,60.10007,60.0,0.10007095
51,66.10018,66.0,0.10018158
52,72.0998,72.0,0.09980011
53,51.899925,52.0,-0.10007477
54,70.0007,70.0,0.0007019043
55,59.594666,62.0,-2.4053345
56,66.951836,67.0,-0.048164368
57,71.94732,72.0,-0.05268097
58,63.295605,63.0,0.2956047
59,67.1003,67.0,0.10030365
60,62.10008,62.0,0.10007858
61,71.70728,72.0,-0.29271698
62,50.90024,51.0,-0.09975815
63,72.100105,72.0,0.100105286
64,69.911674,70.0,-0.0883255
65,66.10026,66.0,0.10025787
66,69.92922,70.0,-0.07077789
67,57.899998,58.0,-0.10000229
68,59.09988,59.0,0.09988022
69,62.660393,63.0,-0.33960724
70,62.099827,62.0,0.09982681
71,74.606766,74.0,0.60676575
72,62.89997,63.0,-0.10002899
73,34.099995,34.0,0.09999466
