,0,1,2
0,72.56702141783376,72.0,0.5670214178337574
1,71.76427440850084,72.0,-0.23572559149916117
2,73.59301503939497,73.0,0.5930150393949702
3,72.68428700384851,73.0,-0.31571299615148973
4,71.72783118954473,72.0,-0.27216881045526975
5,72.93901673938174,72.0,0.9390167393817421
6,70.58255089337709,70.0,0.5825508933770891
7,69.61617791964389,70.0,-0.38382208035611143
8,70.32258375568804,70.0,0.32258375568804354
9,71.78085932927523,70.0,1.7808593292752306
10,64.16682575716717,64.0,0.16682575716717452
11,63.89784703831675,64.0,-0.10215296168325239
12,62.91245045200581,63.0,-0.08754954799419323
13,63.30366992756929,63.0,0.30366992756928823
14,63.45558235392604,64.0,-0.5444176460739598
15,61.99114824583001,64.0,-2.0088517541699886
16,62.40119415286598,62.0,0.40119415286598326
17,61.68943687334505,62.0,-0.310563126654948
18,62.597719853577956,62.0,0.5977198535779564
19,64.47302102144056,62.0,2.473021021440559
20,45.00991832902699,43.0,2.0099183290269877
21,45.71057609857525,43.0,2.7105760985752525
22,41.94425583885508,46.0,-4.055744161144922
23,45.50801261197969,46.0,-0.4919873880203127
24,29.521156552564587,34.0,-4.478843447435413
25,34.14224326509524,34.0,0.14224326509523877
26,34.03219722831964,31.0,3.032197228319639
27,31.710515190995334,31.0,0.7105151909953342
28,72.56001699413932,72.0,0.5600169941393176
29,72.10482688581615,72.0,0.10482688581615207
30,65.41107653997302,66.0,-0.5889234600269759
31,66.98713133454643,66.0,0.987131334546433
32,62.22096386306604,62.0,0.22096386306603932
33,61.60328766297916,62.0,-0.39671233702083697
34,61.513391957071235,62.0,-0.4866080429287649
35,61.328817103106125,62.0,-0.6711828968938747
36,59.45675752075583,62.0,-2.543242479244171
37,59.737882275223825,62.0,-2.262117724776175
38,59.76004904169089,58.0,1.7600490416908912
39,55.35806078019909,58.0,-2.6419392198009106
40,74.00476812108722,74.0,0.004768121087224131
41,73.07158811596697,74.0,-0.9284118840330251
42,72.32739646563593,72.0,0.3273964656359283
43,72.87458514617578,72.0,0.8745851461757752
44,72.14438654403345,72.0,0.14438654403345197
45,72.02431963363007,72.0,0.02431963363007128
46,61.89333086351547,62.0,-0.10666913648452692
47,62.918062752991,62.0,0.9180627529909984
48,59.35540282519491,59.0,0.35540282519490773
49,60.034729217522916,59.0,1.0347292175229157
50,53.20544225220787,53.0,0.20544225220786672
51,53.69150069363592,53.0,0.6915006936359234
52,71.87436702049439,70.0,1.8743670204943896
53,69.6918800928981,70.0,-0.3081199071018972
54,60.76769820060727,60.0,0.7676982006072706
55,59.25356531407596,60.0,-0.7464346859240365
56,61.95618797704642,61.0,0.9561879770464188
57,59.54777956651851,61.0,-1.452220433481493
58,55.54468193603457,54.0,1.5446819360345714
59,53.88473981174868,54.0,-0.11526018825131956
60,51.48219056604031,52.0,-0.517809433959691
61,53.514814841465316,52.0,1.5148148414653164
62,51.76858179885578,51.0,0.7685817988557773
63,52.49759929121237,51.0,1.4975992912123672
64,70.90847974057462,71.0,-0.09152025942537989
65,72.06921227121497,71.0,1.0692122712149654
66,54.12525970301487,55.0,-0.8747402969851308
67,55.96654387408882,55.0,0.9665438740888206
68,62.41001987249564,63.0,-0.5899801275043615
69,61.04861888469282,63.0,-1.9513811153071785
70,60.97252684047114,60.0,0.97252684047114
71,60.1805340072644,60.0,0.1805340072643986
72,45.97787898516693,46.0,-0.022121014833068386
73,45.79747822103496,46.0,-0.20252177896504264
74,73.09462795395713,73.0,0.09462795395712931
75,72.74632691759882,73.0,-0.25367308240117836
76,69.05619078343878,71.0,-1.9438092165612204
77,70.70222225988006,71.0,-0.2977777401199404
78,66.80185599935741,67.0,-0.19814400064258564
79,68.54869750943665,67.0,1.54869750943665
80,58.77059235486812,59.0,-0.22940764513187872
81,58.74984568963834,59.0,-0.25015431036165836
82,10.337381226525075,10.0,0.33738122652507485
83,9.832567598214048,10.0,-0.16743240178595187
84,63.06095589057302,63.0,0.060955890573019644
85,73.47078710142199,73.0,0.47078710142199043
86,46.72478013941138,46.0,0.7247801394113793
87,61.72597102313504,62.0,-0.27402897686496175
88,72.30596586670438,72.0,0.3059658667043834
89,60.678856871344514,61.0,-0.32114312865548555
90,50.76835751636992,51.0,-0.23164248363008255
91,59.82556742092718,60.0,-0.17443257907282117
