,0,1,2
0,72.00259,72.0,0.0025863647
1,71.98039,72.0,-0.019607544
2,73.682365,73.0,0.6823654
3,72.15154,73.0,-0.84845734
4,71.50053,72.0,-0.49947357
5,71.93561,72.0,-0.06439209
6,70.226616,70.0,0.2266159
7,70.48783,70.0,0.48783112
8,70.66995,70.0,0.6699524
9,70.233955,70.0,0.23395538
10,64.71324,64.0,0.7132416
11,63.92251,64.0,-0.07749176
12,62.864185,63.0,-0.13581467
13,63.07353,63.0,0.07352829
14,63.730938,64.0,-0.26906204
15,62.279945,64.0,-1.7200546
16,62.152145,62.0,0.15214539
17,63.261932,62.0,1.2619324
18,61.924976,62.0,-0.07502365
19,62.62308,62.0,0.6230812
20,45.86972,43.0,2.8697205
21,46.071194,43.0,3.0711937
22,40.773006,46.0,-5.2269936
23,46.137596,46.0,0.13759613
24,32.636536,34.0,-1.3634644
25,35.351654,34.0,1.351654
26,33.270203,31.0,2.2702026
27,32.21519,31.0,1.2151909
28,71.63772,72.0,-0.3622818
29,72.87719,72.0,0.87718964
30,66.39344,66.0,0.39344025
31,65.86439,66.0,-0.13561249
32,62.674618,62.0,0.67461777
33,60.794365,62.0,-1.2056351
34,64.117455,62.0,2.1174545
35,63.30318,62.0,1.3031807
36,60.36696,62.0,-1.6330414
37,61.745995,62.0,-0.25400543
38,59.108097,58.0,1.1080971
39,56.682255,58.0,-1.3177452
40,71.51419,74.0,-2.4858093
41,74.7232,74.0,0.72319794
42,73.132965,72.0,1.1329651
43,72.80259,72.0,0.8025894
44,72.907524,72.0,0.9075241
45,73.29931,72.0,1.2993088
46,61.22652,62.0,-0.77347946
47,62.55381,62.0,0.5538101
48,60.813965,59.0,1.8139648
49,60.33503,59.0,1.3350296
50,52.874725,53.0,-0.12527466
51,54.24952,53.0,1.2495193
52,68.9404,70.0,-1.0596008
53,69.27233,70.0,-0.72766876
54,60.248608,60.0,0.24860764
55,59.999763,60.0,-0.00023651123
56,62.08458,61.0,1.0845795
57,60.512897,61.0,-0.4871025
58,57.501526,54.0,3.5015259
59,52.84179,54.0,-1.1582108
60,52.511852,52.0,0.51185226
61,51.037758,52.0,-0.9622421
62,50.10817,51.0,-0.89183044
63,51.449467,51.0,0.4494667
64,69.198364,71.0,-1.8016357
65,71.36165,71.0,0.36164856
66,54.852276,55.0,-0.14772415
67,56.38119,55.0,1.3811913
68,62.280167,63.0,-0.7198334
69,59.49068,63.0,-3.5093193
70,60.986767,60.0,0.9867668
71,60.911057,60.0,0.9110565
72,46.697163,46.0,0.6971626
73,45.510983,46.0,-0.4890175
74,72.62472,73.0,-0.3752823
75,70.69451,73.0,-2.3054886
76,70.83716,71.0,-0.1628418
77,71.02233,71.0,0.022331238
78,66.33341,67.0,-0.6665878
79,68.37169,67.0,1.3716888
80,57.907967,59.0,-1.0920334
81,58.79177,59.0,-0.20822906
82,11.222975,10.0,1.2229748
83,9.827462,10.0,-0.1725378
84,62.892353,63.0,-0.10764694
85,72.834366,73.0,-0.16563416
86,45.922394,46.0,-0.0776062
87,62.035248,62.0,0.035247803
88,72.83434,72.0,0.83434296
89,61.40906,61.0,0.40906143
90,51.150803,51.0,0.15080261
91,60.40701,60.0,0.40700912
