,0,1,2
0,33.899845,34.0,-0.10015488
1,69.89994,70.0,-0.10005951
2,72.007355,72.0,0.0073547363
3,69.89981,70.0,-0.10018921
4,62.099873,62.0,0.09987259
5,54.099934,54.0,0.099933624
6,61.465668,60.0,1.4656677
7,9.90008,10.0,-0.09992027
8,60.55106,61.0,-0.44894028
9,73.8998,74.0,-0.10019684
10,46.10024,46.0,0.1002388
11,63.927956,64.0,-0.07204437
12,72.89976,73.0,-0.100242615
13,10.100086,10.0,0.10008621
14,10.079236,10.0,0.07923603
15,58.926846,55.0,3.9268456
16,72.89986,73.0,-0.10014343
17,73.90044,74.0,-0.0995636
18,50.90034,51.0,-0.099658966
19,34.10015,34.0,0.10015106
20,52.229507,51.0,1.2295074
21,71.174484,71.0,0.17448425
22,55.100395,55.0,0.1003952
23,63.25445,63.0,0.25445175
24,52.229507,51.0,1.2295074
25,10.100091,10.0,0.10009098
26,62.10034,62.0,0.1003418
27,10.100463,10.0,0.10046291
28,62.100216,62.0,0.10021591
29,73.89988,74.0,-0.100120544
30,73.89964,74.0,-0.100357056
31,63.94836,64.0,-0.051639557
32,72.10031,72.0,0.10031128
33,70.89981,71.0,-0.10018921
34,62.100227,62.0,0.100227356
35,64.546616,62.0,2.5466156
36,71.174484,71.0,0.17448425
37,62.099926,62.0,0.099925995
38,51.900253,52.0,-0.099746704
39,53.900036,54.0,-0.09996414
40,46.100292,46.0,0.100292206
41,52.899708,53.0,-0.100292206
42,60.55106,61.0,-0.44894028
43,58.062984,58.0,0.06298447
44,70.10001,70.0,0.10001373
45,30.899939,31.0,-0.10006142
46,45.90047,46.0,-0.09952927
47,63.00627,63.0,0.0062713623
48,61.899593,62.0,-0.10040665
49,58.926846,55.0,3.9268456
50,72.10002,72.0,0.10002136
51,61.899654,62.0,-0.10034561
52,70.900055,71.0,-0.09994507
53,70.06349,70.0,0.06349182
54,71.89961,72.0,-0.10038757
55,59.899986,60.0,-0.10001373
56,60.556602,59.0,1.5566025
57,71.89995,72.0,-0.10005188
58,70.09964,70.0,0.09963989
59,71.89998,72.0,-0.10002136
60,50.89992,51.0,-0.10007858
61,55.100002,55.0,0.10000229
62,72.89978,73.0,-0.10021973
63,63.25445,63.0,0.25445175
64,62.099728,62.0,0.09972763
65,61.900127,62.0,-0.09987259
66,51.10015,51.0,0.10015106
67,63.899998,64.0,-0.10000229
68,71.90001,72.0,-0.099990845
69,61.89994,62.0,-0.10005951
70,72.10013,72.0,0.100128174
71,58.934166,59.0,-0.065834045
72,71.90036,72.0,-0.09963989
73,62.100204,62.0,0.10020447
