,0,1,2
0,72.07397,72.0,0.07396698
1,71.92963,72.0,-0.070373535
2,73.81774,73.0,0.8177414
3,72.305435,73.0,-0.6945648
4,71.54976,72.0,-0.4502411
5,71.98247,72.0,-0.017532349
6,70.24844,70.0,0.2484436
7,70.4548,70.0,0.45480347
8,70.56488,70.0,0.5648804
9,70.23989,70.0,0.23989105
10,64.662415,64.0,0.66241455
11,63.842464,64.0,-0.15753555
12,62.796207,63.0,-0.20379257
13,63.049736,63.0,0.049736023
14,63.71412,64.0,-0.28588104
15,62.071545,64.0,-1.9284554
16,62.570976,62.0,0.57097626
17,63.425587,62.0,1.4255867
18,61.80113,62.0,-0.19887161
19,62.657463,62.0,0.6574631
20,45.77544,43.0,2.7754402
21,46.119442,43.0,3.119442
22,40.6193,46.0,-5.380699
23,46.15851,46.0,0.1585083
24,32.705868,34.0,-1.2941322
25,35.594147,34.0,1.5941467
26,33.307877,31.0,2.3078766
27,32.224934,31.0,1.2249336
28,71.50556,72.0,-0.49443817
29,72.91958,72.0,0.91957855
30,66.43208,66.0,0.43208313
31,65.9022,66.0,-0.09780121
32,62.749397,62.0,0.7493973
33,60.85596,62.0,-1.1440392
34,64.351944,62.0,2.351944
35,63.272568,62.0,1.2725677
36,60.24868,62.0,-1.7513199
37,61.483837,62.0,-0.5161629
38,58.61092,58.0,0.61091995
39,56.400524,58.0,-1.5994759
40,71.440346,74.0,-2.5596542
41,74.105644,74.0,0.105644226
42,73.060455,72.0,1.0604553
43,72.50276,72.0,0.50276184
44,72.75292,72.0,0.75292206
45,73.26396,72.0,1.2639618
46,61.083496,62.0,-0.9165039
47,62.35572,62.0,0.35572052
48,60.641193,59.0,1.6411934
49,60.204544,59.0,1.2045441
50,53.46031,53.0,0.4603119
51,54.49802,53.0,1.4980202
52,68.55321,70.0,-1.4467926
53,69.49527,70.0,-0.5047302
54,60.67397,60.0,0.67396927
55,59.5034,60.0,-0.4966011
56,61.952057,61.0,0.9520569
57,60.710247,61.0,-0.28975296
58,57.231045,54.0,3.2310448
59,52.541443,54.0,-1.4585571
60,52.5439,52.0,0.54389954
61,51.10756,52.0,-0.8924408
62,50.07302,51.0,-0.92697906
63,51.729908,51.0,0.729908
64,69.38444,71.0,-1.6155624
65,71.5907,71.0,0.59069824
66,54.88938,55.0,-0.11061859
67,56.426895,55.0,1.4268951
68,62.548912,63.0,-0.45108795
69,60.077774,63.0,-2.922226
70,60.808346,60.0,0.8083458
71,60.976852,60.0,0.9768524
72,46.56864,46.0,0.56864166
73,45.404514,46.0,-0.5954857
74,72.88242,73.0,-0.1175766
75,70.4264,73.0,-2.5736008
76,70.5746,71.0,-0.42539978
77,70.707825,71.0,-0.2921753
78,66.586044,67.0,-0.4139557
79,68.109215,67.0,1.1092148
80,57.825348,59.0,-1.1746521
81,58.87241,59.0,-0.12759018
82,11.223173,10.0,1.2231731
83,9.82896,10.0,-0.17103958
84,62.90981,63.0,-0.09019089
85,72.93484,73.0,-0.06516266
86,45.903698,46.0,-0.09630203
87,62.06582,62.0,0.06581879
88,72.71484,72.0,0.71484375
89,61.331875,61.0,0.33187485
90,51.16393,51.0,0.16392899
91,60.519764,60.0,0.51976395
