,0,1,2
0,72.09428,72.0,0.09427643
1,72.06553,72.0,0.06552887
2,73.70895,73.0,0.7089462
3,72.20348,73.0,-0.7965164
4,71.432625,72.0,-0.5673752
5,72.073784,72.0,0.073783875
6,70.253525,70.0,0.25352478
7,70.42962,70.0,0.42961884
8,70.68018,70.0,0.6801834
9,70.24336,70.0,0.24336243
10,64.74182,64.0,0.7418213
11,64.017426,64.0,0.017425537
12,62.772255,63.0,-0.22774506
13,63.038136,63.0,0.03813553
14,63.73342,64.0,-0.26657867
15,62.27185,64.0,-1.7281494
16,62.107098,62.0,0.107097626
17,63.25775,62.0,1.2577515
18,61.914345,62.0,-0.08565521
19,62.624565,62.0,0.6245651
20,45.850197,43.0,2.8501968
21,46.17292,43.0,3.1729202
22,40.613705,46.0,-5.3862953
23,46.124374,46.0,0.12437439
24,32.747295,34.0,-1.2527046
25,35.534683,34.0,1.5346832
26,33.30047,31.0,2.3004684
27,32.231064,31.0,1.2310638
28,71.528076,72.0,-0.47192383
29,73.09753,72.0,1.0975266
30,66.37055,66.0,0.37055206
31,65.791046,66.0,-0.20895386
32,62.762444,62.0,0.76244354
33,60.961384,62.0,-1.0386162
34,63.861347,62.0,1.8613472
35,63.029926,62.0,1.0299263
36,60.371693,62.0,-1.6283073
37,61.632336,62.0,-0.36766434
38,59.0853,58.0,1.0853004
39,56.51326,58.0,-1.4867401
40,71.41988,74.0,-2.5801163
41,74.725464,74.0,0.72546387
42,72.930214,72.0,0.9302139
43,72.325,72.0,0.32499695
44,72.783966,72.0,0.78396606
45,73.28789,72.0,1.2878876
46,61.096344,62.0,-0.903656
47,62.490932,62.0,0.49093246
48,60.483936,59.0,1.4839363
49,60.153652,59.0,1.1536522
50,53.283203,53.0,0.28320312
51,54.6392,53.0,1.6391983
52,68.47198,70.0,-1.5280228
53,69.46397,70.0,-0.53603363
54,59.964123,60.0,-0.035877228
55,59.057114,60.0,-0.94288635
56,61.84991,61.0,0.84991074
57,60.208534,61.0,-0.79146576
58,57.549458,54.0,3.5494576
59,52.622784,54.0,-1.3772163
60,52.255096,52.0,0.25509644
61,51.104553,52.0,-0.8954468
62,50.183857,51.0,-0.81614304
63,51.886368,51.0,0.8863678
64,69.239746,71.0,-1.7602539
65,71.49491,71.0,0.4949112
66,54.73602,55.0,-0.26398087
67,56.457634,55.0,1.457634
68,62.5432,63.0,-0.45679855
69,60.12331,63.0,-2.87669
70,61.098156,60.0,1.098156
71,61.024933,60.0,1.0249329
72,46.449245,46.0,0.44924545
73,45.35214,46.0,-0.6478615
74,72.85799,73.0,-0.14201355
75,70.50853,73.0,-2.4914703
76,70.71031,71.0,-0.2896881
77,70.83735,71.0,-0.16265106
78,66.36215,67.0,-0.6378479
79,68.25384,67.0,1.2538376
80,57.536648,59.0,-1.4633522
81,58.630615,59.0,-0.36938477
82,11.234598,10.0,1.2345982
83,9.829956,10.0,-0.17004395
84,62.881687,63.0,-0.118312836
85,72.797745,73.0,-0.20225525
86,45.908554,46.0,-0.09144592
87,62.086006,62.0,0.086006165
88,72.66816,72.0,0.6681595
89,61.10361,61.0,0.10361099
90,51.200985,51.0,0.20098495
91,60.446335,60.0,0.44633484
