,0,1,2
0,71.099846,71.0,0.099845886
1,61.773373,62.0,-0.22662735
2,34.100197,34.0,0.10019684
3,54.100124,54.0,0.10012436
4,71.90042,72.0,-0.09957886
5,60.439827,62.0,-1.560173
6,62.100235,62.0,0.100234985
7,71.89988,72.0,-0.100120544
8,71.89973,72.0,-0.10027313
9,70.89964,71.0,-0.100357056
10,61.89973,62.0,-0.10026932
11,58.899635,59.0,-0.100364685
12,61.978645,59.0,2.9786453
13,64.72575,64.0,0.7257538
14,71.89977,72.0,-0.100227356
15,10.100182,10.0,0.10018158
16,64.72575,64.0,0.7257538
17,55.10028,55.0,0.10028076
18,69.89961,70.0,-0.10038757
19,63.495483,62.0,1.4954834
20,54.900124,55.0,-0.099876404
21,69.89954,70.0,-0.10045624
22,55.093582,54.0,1.0935822
23,60.89986,61.0,-0.10013962
24,70.10011,70.0,0.100112915
25,51.900066,52.0,-0.099933624
26,72.89961,73.0,-0.10038757
27,70.09993,70.0,0.09992981
28,63.495483,62.0,1.4954834
29,64.09978,64.0,0.09977722
30,72.09978,72.0,0.09977722
31,62.099926,62.0,0.099925995
32,51.099983,51.0,0.099983215
33,61.1,61.0,0.099998474
34,71.89988,72.0,-0.100120544
35,62.100258,62.0,0.10025787
36,61.773373,62.0,-0.22662735
37,63.8997,64.0,-0.100299835
38,61.89965,62.0,-0.100349426
39,70.10033,70.0,0.10032654
40,71.90014,72.0,-0.099861145
41,62.89989,63.0,-0.1001091
42,33.89969,34.0,-0.10031128
43,62.09976,62.0,0.09975815
44,10.1001625,10.0,0.100162506
45,70.10009,70.0,0.10009003
46,58.900394,59.0,-0.09960556
47,62.099865,62.0,0.09986496
48,63.89977,64.0,-0.10023117
49,30.899874,31.0,-0.10012627
50,61.100224,61.0,0.10022354
51,58.100163,58.0,0.100162506
52,59.10035,59.0,0.100349426
53,54.47942,55.0,-0.5205803
54,61.10012,61.0,0.100120544
55,72.099724,72.0,0.099723816
56,43.099915,43.0,0.09991455
57,73.099915,73.0,0.09991455
58,58.90007,59.0,-0.09992981
59,61.978645,59.0,2.9786453
60,73.24002,73.0,0.24002075
61,71.936874,72.0,-0.06312561
62,71.89959,72.0,-0.10041046
63,42.89987,43.0,-0.100128174
64,71.89979,72.0,-0.1002121
65,59.90011,60.0,-0.09989166
66,51.900238,52.0,-0.09976196
67,50.900475,51.0,-0.09952545
68,9.900007,10.0,-0.09999275
69,63.100315,63.0,0.100315094
70,53.899986,54.0,-0.10001373
71,61.899986,62.0,-0.10001373
72,72.89985,73.0,-0.10015106
73,67.099976,67.0,0.099975586
