,0,1,2
0,72.0374,72.0,0.037399292
1,72.154594,72.0,0.15459442
2,73.65011,73.0,0.65010834
3,72.085976,73.0,-0.91402435
4,71.48773,72.0,-0.51226807
5,71.93195,72.0,-0.06804657
6,70.23653,70.0,0.23652649
7,70.47891,70.0,0.47891235
8,70.66417,70.0,0.6641693
9,70.23627,70.0,0.23626709
10,64.61441,64.0,0.6144104
11,63.920067,64.0,-0.07993317
12,62.869537,63.0,-0.13046265
13,63.081234,63.0,0.08123398
14,63.762245,64.0,-0.23775482
15,62.253696,64.0,-1.7463036
16,62.12788,62.0,0.1278801
17,63.235382,62.0,1.2353821
18,61.929527,62.0,-0.07047272
19,62.528324,62.0,0.5283241
20,46.049885,43.0,3.0498848
21,46.17329,43.0,3.1732903
22,40.71236,46.0,-5.2876396
23,46.021988,46.0,0.021987915
24,32.82384,34.0,-1.1761589
25,35.417957,34.0,1.4179573
26,33.330368,31.0,2.330368
27,32.23894,31.0,1.2389412
28,71.95011,72.0,-0.04988861
29,73.19368,72.0,1.1936798
30,66.735596,66.0,0.7355957
31,65.8579,66.0,-0.14209747
32,62.6936,62.0,0.6935997
33,61.038666,62.0,-0.9613342
34,63.98656,62.0,1.9865608
35,62.78427,62.0,0.78427124
36,60.709682,62.0,-1.2903175
37,61.439743,62.0,-0.56025696
38,58.826008,58.0,0.82600784
39,56.398155,58.0,-1.6018448
40,72.08907,74.0,-1.9109268
41,74.94783,74.0,0.9478302
42,73.04112,72.0,1.0411224
43,72.428185,72.0,0.4281845
44,72.414795,72.0,0.41479492
45,73.2429,72.0,1.242897
46,61.133595,62.0,-0.8664055
47,62.32247,62.0,0.32247162
48,60.607533,59.0,1.6075325
49,60.430412,59.0,1.4304123
50,53.44736,53.0,0.447361
51,54.41598,53.0,1.4159813
52,68.402115,70.0,-1.5978851
53,69.615204,70.0,-0.38479614
54,60.472485,60.0,0.4724846
55,59.439808,60.0,-0.5601921
56,61.81438,61.0,0.81438065
57,60.428413,61.0,-0.5715866
58,57.717823,54.0,3.717823
59,52.590096,54.0,-1.4099045
60,51.892933,52.0,-0.10706711
61,51.20443,52.0,-0.7955704
62,50.210365,51.0,-0.7896347
63,51.70155,51.0,0.70154953
64,69.22547,71.0,-1.7745285
65,71.75909,71.0,0.7590866
66,53.53754,55.0,-1.4624596
67,57.300014,55.0,2.3000145
68,62.539906,63.0,-0.46009445
69,60.555393,63.0,-2.4446068
70,61.5871,60.0,1.587101
71,60.932144,60.0,0.93214417
72,46.06905,46.0,0.069049835
73,45.150627,46.0,-0.84937286
74,72.964294,73.0,-0.035705566
75,70.46992,73.0,-2.5300827
76,70.83767,71.0,-0.16233063
77,70.70822,71.0,-0.29177856
78,66.43272,67.0,-0.56728363
79,68.20767,67.0,1.2076721
80,57.91958,59.0,-1.0804214
81,58.681507,59.0,-0.3184929
82,11.241656,10.0,1.2416563
83,9.83153,10.0,-0.16847038
84,62.88523,63.0,-0.11476898
85,72.81992,73.0,-0.1800766
86,45.927277,46.0,-0.07272339
87,61.996807,62.0,-0.0031929016
88,72.6435,72.0,0.6435013
89,61.282562,61.0,0.28256226
90,51.167103,51.0,0.16710281
91,60.485313,60.0,0.48531342
