,0,1,2
0,72.03989,72.0,0.039886475
1,71.97194,72.0,-0.028060913
2,73.616234,73.0,0.6162338
3,72.118935,73.0,-0.88106537
4,71.45136,72.0,-0.5486374
5,71.964485,72.0,-0.03551483
6,70.22813,70.0,0.22812653
7,70.454216,70.0,0.454216
8,70.66677,70.0,0.66677094
9,70.28896,70.0,0.28896332
10,64.7592,64.0,0.75920105
11,63.941914,64.0,-0.058086395
12,62.865654,63.0,-0.13434601
13,63.078682,63.0,0.078681946
14,63.821655,64.0,-0.17834473
15,62.226265,64.0,-1.773735
16,62.14083,62.0,0.140831
17,63.221634,62.0,1.2216339
18,61.832413,62.0,-0.16758728
19,62.84844,62.0,0.84843826
20,45.997807,43.0,2.9978065
21,46.20555,43.0,3.2055511
22,40.560223,46.0,-5.4397774
23,46.12408,46.0,0.12408066
24,32.693645,34.0,-1.3063545
25,35.430904,34.0,1.4309044
26,33.31307,31.0,2.3130684
27,32.284325,31.0,1.2843246
28,71.318016,72.0,-0.68198395
29,72.9351,72.0,0.93509674
30,66.237274,66.0,0.23727417
31,66.12384,66.0,0.12384033
32,63.356014,62.0,1.3560143
33,61.202816,62.0,-0.797184
34,64.097916,62.0,2.0979156
35,63.258583,62.0,1.2585831
36,59.95865,62.0,-2.0413513
37,60.880985,62.0,-1.1190147
38,59.372223,58.0,1.3722229
39,56.303127,58.0,-1.6968727
40,71.27191,74.0,-2.7280884
41,74.389595,74.0,0.38959503
42,72.608864,72.0,0.60886383
43,72.16736,72.0,0.1673584
44,72.78315,72.0,0.7831497
45,72.94434,72.0,0.94434357
46,60.91946,62.0,-1.0805397
47,62.40705,62.0,0.4070511
48,60.928894,59.0,1.928894
49,60.187214,59.0,1.1872139
50,53.252098,53.0,0.25209808
51,54.6241,53.0,1.6240997
52,68.4089,70.0,-1.5911026
53,69.47721,70.0,-0.522789
54,60.629826,60.0,0.6298256
55,59.65094,60.0,-0.34906006
56,62.000557,61.0,1.000557
57,60.572117,61.0,-0.42788315
58,57.43674,54.0,3.4367409
59,52.65122,54.0,-1.3487816
60,52.29315,52.0,0.29315186
61,51.42808,52.0,-0.5719185
62,50.295948,51.0,-0.704052
63,51.844814,51.0,0.8448143
64,69.6238,71.0,-1.3761978
65,71.89121,71.0,0.89121246
66,54.527275,55.0,-0.4727249
67,55.70684,55.0,0.7068405
68,62.628216,63.0,-0.3717842
69,59.916626,63.0,-3.083374
70,61.043854,60.0,1.0438538
71,60.782986,60.0,0.7829857
72,46.649105,46.0,0.6491051
73,45.668026,46.0,-0.33197403
74,73.10093,73.0,0.10092926
75,70.61426,73.0,-2.3857422
76,70.79106,71.0,-0.2089386
77,70.93059,71.0,-0.06941223
78,66.21363,67.0,-0.7863693
79,68.28993,67.0,1.2899323
80,57.69626,59.0,-1.3037415
81,59.4738,59.0,0.47380066
82,11.245619,10.0,1.2456188
83,9.832101,10.0,-0.16789913
84,62.89149,63.0,-0.10850906
85,72.902885,73.0,-0.09711456
86,45.93044,46.0,-0.069561005
87,62.386135,62.0,0.3861351
88,72.6179,72.0,0.61789703
89,61.311493,61.0,0.31149292
90,51.18857,51.0,0.18856812
91,60.46376,60.0,0.46376038
