,0,1,2
0,72.023964,72.0,0.023963928
1,72.13032,72.0,0.13031769
2,73.71939,73.0,0.71939087
3,72.30265,73.0,-0.69734955
4,71.48778,72.0,-0.5122223
5,71.951065,72.0,-0.048934937
6,70.2334,70.0,0.23339844
7,70.46131,70.0,0.46131134
8,70.65119,70.0,0.6511917
9,70.315285,70.0,0.31528473
10,64.73452,64.0,0.73451996
11,63.92868,64.0,-0.07131958
12,62.826916,63.0,-0.17308426
13,63.02781,63.0,0.027809143
14,63.76239,64.0,-0.23760986
15,62.260452,64.0,-1.7395477
16,62.13313,62.0,0.13312912
17,63.24745,62.0,1.2474518
18,61.9324,62.0,-0.06760025
19,62.656578,62.0,0.65657806
20,45.681206,43.0,2.6812057
21,46.189808,43.0,3.189808
22,40.64909,46.0,-5.35091
23,46.17922,46.0,0.17921829
24,32.75237,34.0,-1.2476311
25,35.563625,34.0,1.5636253
26,33.311455,31.0,2.3114548
27,32.20502,31.0,1.2050209
28,71.66235,72.0,-0.33764648
29,72.61747,72.0,0.6174698
30,66.114944,66.0,0.11494446
31,65.82857,66.0,-0.1714325
32,62.49059,62.0,0.49058914
33,60.60618,62.0,-1.3938217
34,64.4469,62.0,2.4468994
35,63.26269,62.0,1.2626915
36,60.1065,62.0,-1.8935013
37,61.55439,62.0,-0.44561005
38,59.42621,58.0,1.4262085
39,56.691616,58.0,-1.308384
40,71.79958,74.0,-2.2004166
41,74.307846,74.0,0.30784607
42,73.47613,72.0,1.4761276
43,72.52127,72.0,0.52127075
44,72.7871,72.0,0.78710175
45,73.11268,72.0,1.1126785
46,61.15504,62.0,-0.84495926
47,62.34684,62.0,0.3468399
48,61.052876,59.0,2.0528755
49,60.012505,59.0,1.0125046
50,53.30258,53.0,0.3025818
51,54.720924,53.0,1.7209244
52,69.20014,70.0,-0.7998581
53,69.7874,70.0,-0.21260071
54,60.30083,60.0,0.30083084
55,59.056725,60.0,-0.94327545
56,61.951393,61.0,0.9513931
57,60.606873,61.0,-0.39312744
58,57.371647,54.0,3.371647
59,52.43647,54.0,-1.56353
60,52.268547,52.0,0.26854706
61,51.44839,52.0,-0.55160904
62,50.1884,51.0,-0.81159973
63,51.971157,51.0,0.9711571
64,69.220924,71.0,-1.7790756
65,71.544426,71.0,0.54442596
66,54.535435,55.0,-0.46456528
67,56.312256,55.0,1.3122559
68,62.475464,63.0,-0.52453613
69,60.287018,63.0,-2.7129822
70,60.83123,60.0,0.83123016
71,60.770496,60.0,0.77049637
72,46.978676,46.0,0.97867584
73,45.42515,46.0,-0.5748482
74,72.56511,73.0,-0.43489075
75,70.32569,73.0,-2.6743088
76,70.85517,71.0,-0.1448288
77,70.788704,71.0,-0.21129608
78,66.07014,67.0,-0.929863
79,68.233574,67.0,1.2335739
80,57.593815,59.0,-1.4061852
81,58.77312,59.0,-0.22687912
82,11.227984,10.0,1.2279844
83,9.829298,10.0,-0.17070198
84,62.86153,63.0,-0.1384697
85,72.84743,73.0,-0.15257263
86,45.924652,46.0,-0.0753479
87,62.150925,62.0,0.15092468
88,72.749466,72.0,0.74946594
89,61.391075,61.0,0.39107513
90,51.270134,51.0,0.27013397
91,60.433086,60.0,0.4330864
