,0,1,2
0,58.899593,59.0,-0.10040665
1,51.899868,52.0,-0.10013199
2,70.10019,70.0,0.10018921
3,63.100094,63.0,0.10009384
4,63.099934,63.0,0.099933624
5,10.100061,10.0,0.10006142
6,63.01759,63.0,0.01758957
7,60.099857,60.0,0.09985733
8,63.86545,64.0,-0.13454819
9,65.899826,66.0,-0.10017395
10,72.10003,72.0,0.10002899
11,34.10001,34.0,0.10000992
12,66.900085,67.0,-0.09991455
13,31.100164,31.0,0.10016441
14,60.100243,60.0,0.100242615
15,50.899563,51.0,-0.100437164
16,69.90339,70.0,-0.09661102
17,57.899693,58.0,-0.100307465
18,63.900105,64.0,-0.09989548
19,72.099945,72.0,0.09994507
20,45.89974,46.0,-0.10026169
21,46.099895,46.0,0.09989548
22,63.901447,62.0,1.9014473
23,65.900154,66.0,-0.099845886
24,70.10004,70.0,0.10003662
25,62.09992,62.0,0.099918365
26,72.100204,72.0,0.10020447
27,61.100044,61.0,0.10004425
28,31.099924,31.0,0.09992409
29,63.424286,59.0,4.424286
30,55.099815,55.0,0.09981537
31,64.10016,64.0,0.10015869
32,70.09998,70.0,0.099983215
33,66.41933,67.0,-0.5806732
34,63.424286,59.0,4.424286
35,30.900005,31.0,-0.09999466
36,70.09995,70.0,0.0999527
37,71.10021,71.0,0.1002121
38,53.891922,54.0,-0.108078
39,71.09982,71.0,0.099823
40,62.275852,63.0,-0.7241478
41,62.275852,63.0,-0.7241478
42,64.64022,64.0,0.64022064
43,60.36094,60.0,0.36093903
44,63.86545,64.0,-0.13454819
45,63.100216,63.0,0.10021591
46,71.89988,72.0,-0.100120544
47,63.90034,64.0,-0.099658966
48,72.099724,72.0,0.099723816
49,71.899895,72.0,-0.100105286
50,72.09982,72.0,0.099823
51,63.89995,64.0,-0.10005188
52,71.89998,72.0,-0.10002136
53,61.24559,60.0,1.2455902
54,60.36094,60.0,0.36093903
55,62.004265,62.0,0.0042648315
56,67.10014,67.0,0.10014343
57,70.06228,70.0,0.062278748
58,72.89995,73.0,-0.10005188
59,59.09996,59.0,0.09996033
60,62.100487,62.0,0.100486755
61,71.90054,72.0,-0.09945679
62,71.10012,71.0,0.100120544
63,64.64022,64.0,0.64022064
64,58.10021,58.0,0.10020828
65,63.90854,64.0,-0.09146118
66,70.89978,71.0,-0.10021973
67,66.41933,67.0,-0.5806732
68,61.89974,62.0,-0.10026169
69,43.099743,43.0,0.09974289
70,45.899807,46.0,-0.10019302
71,72.90003,73.0,-0.09996796
72,73.10036,73.0,0.100357056
73,53.899586,54.0,-0.100414276
